,tweet,label
9912,“@UnusuaIFactPage: On average people who complain live longer. Releasing tension increases immunity and boosts their health @olivia_stovall,0
9913,Respect and protect yourself..cause haters and vaccines are bad for your health.,1
9914,Waiting in isolation: Portage County keeping close eye on possible measles cases: The disease has been spotted in… http://t.co/xfatt0TFtN,0
9915,@cnn the decision to not get vaccinated wasn't so smart after all huh?? Measles mumps and rubella! Y'all getting old school diseases lol.,2
9916,Doctor believes the source had one measles vaccine. Currently the measles vaccine is a two part vaccine. @NBCDFW,2
9917,"Some stories just don't have two sides, no matter how special you think you are. Vaccinations are one such story. Get your kids vaccinated.",2
9918,"@trutherbot I'm so against all these vaccines, flu shots , etc. Alwys trying to push it on ppl &amp; end up sicker. What a rachet",1
9919,"Can we please mount a campaign to have idiots who refuse to vaccinate their kids cited for child abuse and endangering a minor, at least?",2
9920,the facts that there's a cancer vaccination now scares me. in the further we will have to get like 80 shots a year.,1
9921,"@CNN This very important man definitely needs to be up front in line for the COVID vaccine. As for Trump, he just needs a Biden vaccine.",2
9922,"@GustavoArellano In your 4/4/14 article @ measles Pt. Zero, 5 health care workers got measles.  Do we know their vaccination status? Titers?",0
9923,"State requires meningitis vaccine for all seventh graders: Beginning this year, if your child is going into the… http://t.co/x05ey0D1RR",2
9924,Is there a vaccine for that? RT @WhatTheFFacts: Low vitamin D levels during pregnancy have been linked to autism.,0
9925,"@drsanjaygupta let's use Ebola as a step to say #vaccineswork #flu is just as, if not more dangerous. It kills thousands. Also #MMR #polio",2
9926,Hot topic--worth the read! My Health-Nut Parents Didn’t Vaccinate Me. This Is What My Childhood Was Like. http://t.co/WnLtvyqqOh via @slate,1
9927,My younger brother Evan (423) and myself (422) were both damaged by these unsafe vaccines in the late 90's early 2000's but yet the CDC &amp;,1
9928,"@tonymess of course, the President also falsely connected vaccines to autism in 2008. Per editorial, this is not, should not, be partisan.",2
9929,"@UNESCO No means no, good, remember that when y'all roll out that Covid 19 vaccine",1
9930,AM-News : Investigation underway after BC child exposed to HIV risk during vaccination: The Northern Health… http://t.co/yQuxgqY38t,0
9931,"@JoyVBehar if you are going to speak on national TV regarding vaccinations, get your facts : babies vaccinated at 3 months .",0
9932,"""The way God intended"": California parents are having 'measles parties' instead of vaccinating their kids http://t.co/PW1M5ort90 via @Salon",2
9933,"Perspective MT @ShipLives: Ebola has killed fewer than 5,000 people...ever.

Measles killed 122,000 in 2012 alone.",0
9934,"“@CBSNews Arizona health officials are monitoring 1,000 people who may have measles http://t.co/ByIBIuI77F http://t.co/s4QqocbDlT” Tom Brady",0
9935,@J4vyy Hahaha foolish child that spray has no effect on me. I have build up an immunity.,0
9936,It's flu season! Don't catch the fear flu! Get your faith shot! Get vaccinated with the word!,2
9937,Oh no. They did seem to rush the vaccine out. Can only hope this adverse reaction/“event” is a one-off. https://t.co/tTcQb22FlY,1
9938,"Moorpark College Warns Students, Staff of Possible Measles Exposure http://t.co/sE7sODq32X",0
9939,People who refuse immunization's for there children are just uneducated and especially if you say because it hurts them?!? Really grow up,2
9940,IT'S ONLY PLACE TO BE ON NYE !! I MEAN Y'ALL DO KNO HOW THEM #CAMPAIGN #MMR NIGGAS DO....RIGHT?? 💯 @… http://t.co/OiyqMLcp7d,0
9941,@finzboy21 @lisacianci I have both and it’s time to learn to live with COVID-19. We can’t possibly go on counting cases and wringing our hands forever. And don’t tell me about the vaccine that’s right around the corner. No thanks.,1
9942,@VACTRUTH the CDC has not recommended anything. The paper by researchers suggested something that might help the vaccine work better.,0
9943,"@Signals623 @MercuryOneOC @BamaDan78 well, I don't know where the conspiracy reference comes from, but GMOs are delicious and vaccines...",0
9944,"The google drive of my grad school account has shared docus on MERS, measles, and HIV for group projects",0
9945,"@tarahaelle Oh joy, there's now a measles outbreak in NYC. Now to resume banging my head against a wall.
http://t.co/zr34eSKRFb",2
9946,Vaccinations have a correlation to autism and other diseases too.,1
9947,Such a well-written article on dangerous trend of not immunization exemptions. http://t.co/vgiaPb6V,2
9948,Time Barack mask shoveled all the Mexicans to force immigration reform bill ignored disease's &amp; could of had  vaccinatione before arrival.,0
9949,I either have be plague or measles,0
9950,People not vaccinated for measles urged to avoid Disneyland http://t.co/nUVHhU8p2E,0
9951,Studies Find Pfizer Vaccine Neutralizes Variant COVID Viruses https://t.co/GBQm3rZ1BR,2
9952,"Listen people #VaccinateYourKids RT“@voxdotcom: Vaccines do not cause autism, they save lives https://t.co/J0NY5UMXTX”",2
9953,The vaccine has nothing to do with Covid19 because there is no Covid19. The vaccine is a DNA reprogramming nightmare that gives Bill Gates a patent on you. https://t.co/dDGscwbjAF,1
9954,"@user Thats because they have a hell of a lot of idiots, too, who run around maskless, wont take the vaccine, and scream at business owners who require masks. This fake narrative that Cali is all progressive is silly. Plus, people here & there fly to places spreading it.",2
9955,"On average, people who complain live longer -- Releasing this tension increases immunity and boosts their health.",0
9956,"I'm at Orange County Health Care Agency - Travel Immunization Clinic in Santa Ana, CA http://t.co/5UCjgDNC0R",0
9957,"@neurobx this baby is DEAD due to vaccines. Explain it to this mother how vaccines are ""safe"" https://t.co/xZXG7rOFLq",1
9958,"MSNBC, you bastards,you got me. Headline read: ""Beck sees measles outbreak as hoax""

You click the link and it then changes to, 'Glenn Beck'",2
9959,@imwithduke Are you against vaccines or against the Autism Speaks organization?,0
9960,With all them bumps under her chin like she been sucking dick that had the measles,0
9961,"@MacCocktail @mallikamarshall but but vaccinations cause autism. Jenny McCarthy said so and she is on The View, so you know she is right",1
9962,"If this really is biden's plan then, I'll be the first to say that I will not take a vaccine that's mandated. No gov't, whether from left or rightis going to dictate me how to live. Oh, I'll also refuse the mask. I don't care. https://t.co/gJQao22LSm",1
9963,(LATimes): Story So Far: Measles outbreak in California - What you need to know  http://t.co/mLMv3urwgK,0
9964,"Am back mmr 😑 (@ LaGuardia Airport (LGA) in East Elmhurst, NY) https://t.co/zB7qbXYp9Q",0
9965,"3 new measles cases linked to Emeril’s staffer: There are three additional cases of measles in Clark County,… http://t.co/k8CRmESXbh",0
9966,"Measles Outbreak in Manhattan, the Bronx; 16 Cases Reported http://t.co/s4zq8vHLCQ via @NBCNewYork",0
9967,"Alberta set to receive about 686,000 doses of Pfizer and Moderna #coronavirus vaccines should trials continue to go well. https://t.co/dypVxNr0Kv",0
9968,The Disneyland measles outbreak is finally over in the US http://t.co/YcOXUPRERI #AssociatedPress #Facebook http://t.co/LT1piGz77b,2
9969,I am giving dirty looks to all who cough in class tonight #measles,0
9970,California #Measles Outbreak Surprises Officials - @ABC News #DrRichardBesser @healthchief #vaccination http://t.co/CmXfeA2saF,0
9971,Pfizer's COVID-19 Vaccine News Throws Bitcoin Rally Off Course $PFE $BTC $ETH $XRP $LTC   https://t.co/ieE79DeiTg,0
9972,"@TracyKonoske Tennessee District Attorney General, Rolf Hazelhurst explains vaccine/autism cover up http://t.co/uZ8erOzO9Z",1
9973,"Ebola vaccine deemed safe, but will it work? http://t.co/15iw0mnkAW",0
9974,You probably shouldn't blame undocumented immigrants for the measles outbreak http://t.co/iyFdxGjqHP via @thisisfusion,0
9975,I have to get the Meningitis vaccination again because I'm going into grad school...making my appt tomorrow 💉😷,2
9976,"If vaccines are as safe as ""they say"" then the US Gov. wouldn't have set up a separate court system for vaccine companies #youcantsuethem",1
9977,@goodbyeee he's literally a joke to science now. He falsified the research to get famous!?!!)!!1!1 ppl should vaccinate their kids!!!(!1!,2
9978,@eddieeberle @dlmetcalf @OmarZaidMD 108 deaths to the mmr vaccine in the last 10 yrs,1
9979,@abc15 #CHICKEN POX IS GOOD ENOUGH...MEASLY #MEASLES IS A WHOLE NOTHER STORY...SERIOUSLY..innoculate yourself NOW! NOW!,2
9980,"""Could we stop anti-vaxxers if we said measles contain gluten""",2
9981,"In Pakistan, vaccinating children has become a deadly battle: While vaccine distrust has sparked debates amid a… http://t.co/Z2IV4HsnjU",0
9982,"Somebody dun brought the measles to Disneyland! Same week I been itching, lotions switching #IBeenTellinFolks",0
9983,"""Vaccines are like the Cliff Notes version of a disease"" -@Sawbones http://t.co/WfI41FzCJL",1
9984,"""@hempoilcures: #BillGates Wants Depopulation Through #Vaccines &amp; #Health Care http://t.co/4suAaUHYu0 // --&gt; Gimme a break.",0
9985,"So I’m expected to believe that under normal circumstances it takes between 10 to 15 years minimum to ensure a vaccine is relatively safe in the short to long term.

But they’ve made a Covid19 vaccine that’s 100% safe within 8months, with no long term testing?

Fucking righto👊🏻💦",1
9986,@colinocolin measles at disneyland.,0
9987,@CoalMinerTN @tootlelOops ...caveat being...check with your health care provider &amp; do keep immunization a current... *&lt;{]; D,2
9988,"S/o to the adults who were vaccinated as children and never got measles, who never had their kids vaccinated and their kids got measles.",2
9989,Offspring of parents who believe HPV vaccine causes autism @LindaBarlow: Cheerleaders With Bible Verses Set Off Debate http://t.co/cLPCZ81N,2
9990,"Hopefully after all the fearmongering, this vaccine is a success. https://t.co/wKNDsDpPt6",2
9991,“@trutherbot: Each #vaccine needs to be evaluated on the basis of the disease it prevents and the ratio of good results to bad results.”,0
9992,"Feeling very fortunate for getting the covid-19 vaccine, and proud for the science that allowed this to happen. Yet, I am worried about the healthcare workers in my home country of Peru, who do not have this opportunity. I urge the @Minsa_Peru and @FSagasti to protect them.  https://t.co/tZHUuntLLO",2
9993,"Road Trip! 🚗💨
#OregonTrail
Look! Here @I_AN_SOANE was stricken with measles! http://t.co/2I2jkiCShQ",0
9994,How can folks that have enough money to send their kids to private school be less likely to immunize their children?,2
9995,"Polio, measles, smallpox vaccines yes. Flu vaccines no.",2
9996,"@Wilbs999  actually i'm blaming flouride,aspartame &amp; vaccinations also media&amp;public schools. cannabis is the only thing that could save us.",1
9997,"Dr. Margaret Hennessy discusses the importance of childhood immunizations: Dr. Margaret Hennessy, a pediatrician… http://t.co/lAlc05Wu9j",2
9998,Immunize yourself against the wiles of Satan by getting a weekly injection of unadulterated truth via The Time and What Must Be Done!,0
9999,@ANAAA_bells OC area works for me :) I can't go to MMR show but if u decide to go have fun!! Any Wednesday after 7 works for me :),0
10000,@PadmaLakshmi @WhoopiGoldberg I think this speaks for itself. VACCINES INJURE. MY SON IS VACCINE INJURED. http://t.co/Emmhq2Nt53,1
10001,“@FactsGuide: People who complain live longer. Releasing tension increases immunity and improves overall health.” I m never dying.,0
10002,"#Fake #Hoax-es: #BlackEyedAdults, #LochNessMonster, #vaccines causing #autism, #Bush doing 9/11 (#911Hoax), the part in #Contact w/ the dad.",2
10003,SANTA PLEASE I WANT THE CORONA VACCINE FOR CHRISTMAS,2
10004,"MMR N da building 4 ""A Band Name Ex"" first video shoot! (@ Catwalk Studioz) http://t.co/7Gy2eRQG",0
10005,Some Washington lawmakers pushing for vaccine mandate for childhood illnesses http://t.co/w4iQpiwOC3,2
10006,"CDC panel approves meningitis B vaccine, with conditions: Teens and young adults should get new vaccines to prevent… http://t.co/6wG8ORSt01",0
10007,@LZZYHALE playing at MMR-B-QUE!!! I might just have to propose to you when I'm there,0
10008,CDC Recommends People Begin to Consider Flu Vaccination: Flu season begins in early October and the vaccination... http://t.co/bW2pPrO31E,0
10009,“@NPRHealth: Measles Vaccination Rates: Tanzania Does Better Than U.S. http://t.co/agUhTJnFzz” &amp; Rwanda far better HPV vax rates. Shameful.,0
10010,#Rp #LastNite #MMR niggas was #TurntUp to the the max @ Eazy Bash Club Perfections http://t.co/kBwHZVTyK2,0
